Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
Michigan,US,02/03/2021 5:23,43.64064262,-85.32463223,2021,19,0,2002,"Mecosta, Michigan, US",4651.002232,0.940128649
Michigan,US,02/03/2021 5:23,45.58038692,-87.55370409,1880,37,0,1843,"Menominee, Michigan, US",8252.85338,1.968085106
Michigan,US,02/03/2021 5:23,,,24826,148,0,24678,"Michigan Department of Corrections (MDOC), Michigan, US",,0.596149198
Michigan,US,02/03/2021 5:23,43.64330771,-84.38804374,5008,65,0,4943,"Midland, Michigan, US",6022.415701,1.297923323
Michigan,US,02/03/2021 5:23,44.33772443,-85.09256478,788,17,0,771,"Missaukee, Michigan, US",5212.329673,2.157360406
Michigan,US,02/03/2021 5:23,41.92734151,-83.53749864,9806,203,0,9603,"Monroe, Michigan, US",6515.614618,2.070161126
Michigan,US,02/03/2021 5:23,43.31082541,-85.15252824,3513,88,0,3425,"Montcalm, Michigan, US",5498.685199,2.504981497
Michigan,US,02/03/2021 5:23,45.0275929,-84.12696227,361,17,0,344,"Montmorency, Michigan, US",3870.068611,4.709141274
Michigan,US,02/03/2021 5:23,43.29123859,-86.15176712,10580,305,0,10275,"Muskegon, Michigan, US",6095.663897,2.882797732
Michigan,US,02/03/2021 5:23,43.554374,-85.80070107,2854,51,0,2803,"Newaygo, Michigan, US",5826.868109,1.786965662
Michigan,US,02/03/2021 5:23,42.66090111,-83.38595416,74973,1998,0,72975,"Oakland, Michigan, US",5961.66936,2.664959385
Michigan,US,02/03/2021 5:23,43.64124435,-86.26726673,1880,50,0,1830,"Oceana, Michigan, US",7103.185098,2.659574468
Michigan,US,02/03/2021 5:23,44.33481032,-84.12725175,1115,34,0,1081,"Ogemaw, Michigan, US",5310.282421,3.049327354
Michigan,US,02/03/2021 5:23,46.6652262,-89.31390481,410,20,0,390,"Ontonagon, Michigan, US",7167.832168,4.87804878
Michigan,US,02/03/2021 5:23,43.98992088,-85.32566756,1054,23,0,1031,"Osceola, Michigan, US",4492.753623,2.182163188
Michigan,US,02/03/2021 5:23,44.68192279,-84.12939244,401,19,0,382,"Oscoda, Michigan, US",4865.914331,4.738154613
Michigan,US,02/03/2021 5:23,45.02085831,-84.59898295,1156,27,0,1129,"Otsego, Michigan, US",4686.233177,2.335640138
Michigan,US,02/03/2021 5:23,42.95996803,-85.9969107,22349,352,0,21997,"Ottawa, Michigan, US",7658.225679,1.575014542
Michigan,US,02/03/2021 5:23,,,1511,11,0,1500,"Out of MI, Michigan, US",,0.727994705
Michigan,US,02/03/2021 5:23,45.34018577,-83.91498656,662,28,0,634,"Presque Isle, Michigan, US",5257.306226,4.229607251
Michigan,US,02/03/2021 5:23,44.33473082,-84.61067651,1171,32,0,1139,"Roscommon, Michigan, US",4875.307049,2.732707088
Michigan,US,02/03/2021 5:23,43.33433923,-84.0513121,14861,509,0,14352,"Saginaw, Michigan, US",7799.45313,3.425072337
Michigan,US,02/03/2021 5:23,43.42406072,-82.82055898,2081,77,0,2004,"Sanilac, Michigan, US",5054.651445,3.700144161
Michigan,US,02/03/2021 5:23,46.19235734,-86.19972234,257,5,0,252,"Schoolcraft, Michigan, US",3175.1915,1.945525292
Michigan,US,02/03/2021 5:23,42.953928,-84.14585902,3819,79,0,3740,"Shiawassee, Michigan, US",5606.118435,2.068604347
Michigan,US,02/03/2021 5:23,42.92655373,-82.67937954,8697,257,0,8440,"St. Clair, Michigan, US",5465.411493,2.955041968
Michigan,US,02/03/2021 5:23,41.91441767,-85.52797979,4687,85,0,4602,"St. Joseph, Michigan, US",7688.143823,1.813526776
Michigan,US,02/03/2021 5:23,43.46606813,-83.41897025,3217,138,0,3079,"Tuscola, Michigan, US",6157.527036,4.289710911
Michigan,US,02/03/2021 5:23,,,19,0,0,19,"Unassigned, Michigan, US",,0
Michigan,US,02/03/2021 5:23,42.25190229,-86.01939087,4981,96,0,4885,"Van Buren, Michigan, US",6581.920531,1.927323831
Michigan,US,02/03/2021 5:23,42.253105,-83.83853204,18748,243,0,18505,"Washtenaw, Michigan, US",5100.09494,1.296138255
Michigan,US,02/03/2021 5:23,42.28098405,-83.281255,102122,4143,0,97979,"Wayne, Michigan, US",5837.734509,4.056912321
Michigan,US,02/03/2021 5:23,44.33853602,-85.57712739,1450,20,0,1430,"Wexford, Michigan, US",4311.49832,1.379310345
Minnesota,US,02/03/2021 5:23,46.60962049,-93.4116826,1189,33,0,1156,"Aitkin, Minnesota, US",7484.577616,2.775441548
Minnesota,US,02/03/2021 5:23,45.27476015,-93.24604565,33274,384,0,32890,"Anoka, Minnesota, US",9322.511144,1.154054217
Minnesota,US,02/03/2021 5:23,46.93479392,-95.67158144,3109,41,0,3068,"Becker, Minnesota, US",9031.752026,1.31875201
Minnesota,US,02/03/2021 5:23,47.97373527,-94.93732139,3373,51,0,3322,"Beltrami, Minnesota, US",7148.00373,1.512007115
Minnesota,US,02/03/2021 5:23,45.69804958,-93.99514135,4461,90,0,4371,"Benton, Minnesota, US",10910.0247,2.017484869
Minnesota,US,02/03/2021 5:23,45.42712824,-96.41403739,516,3,0,513,"Big Stone, Minnesota, US",10338.6095,0.581395349
Minnesota,US,02/03/2021 5:23,44.03554215,-94.06699781,5938,35,0,5903,"Blue Earth, Minnesota, US",8777.142181,0.589424049
Minnesota,US,02/03/2021 5:23,44.24205652,-94.72562874,2446,37,0,2409,"Brown, Minnesota, US",9780.870122,1.512673753
Minnesota,US,02/03/2021 5:23,46.59180601,-92.67601019,3001,49,0,2952,"Carlton, Minnesota, US",8366.089599,1.63278907
Minnesota,US,02/03/2021 5:23,44.82017001,-93.8009918,7710,40,0,7670,"Carver, Minnesota, US",7336.638468,0.518806744
Minnesota,US,02/03/2021 5:23,46.95043611,-94.32603968,2199,24,0,2175,"Cass, Minnesota, US",7384.398402,1.091405184
Minnesota,US,02/03/2021 5:23,45.02343421,-95.56403693,1363,35,0,1328,"Chippewa, Minnesota, US",11550.84746,2.567865004
Minnesota,US,02/03/2021 5:23,45.5021011,-92.90861945,4984,45,0,4939,"Chisago, Minnesota, US",8808.922038,0.902889246
Minnesota,US,02/03/2021 5:23,46.89289518,-96.48761922,6903,87,0,6816,"Clay, Minnesota, US",10748.65311,1.260321599
Minnesota,US,02/03/2021 5:23,47.57992111,-95.37790562,719,14,0,705,"Clearwater, Minnesota, US",8153.776367,1.947148818
Minnesota,US,02/03/2021 5:23,47.90504893,-90.52629546,118,0,0,118,"Cook, Minnesota, US",2159.985356,0
Minnesota,US,02/03/2021 5:23,44.00715262,-95.18138802,1348,20,0,1328,"Cottonwood, Minnesota, US",12040.01429,1.483679525
Minnesota,US,02/03/2021 5:23,46.48096553,-94.06755609,5196,81,0,5115,"Crow Wing, Minnesota, US",7987.087849,1.558891455
Minnesota,US,02/03/2021 5:23,44.67172617,-93.06299363,36254,390,0,35864,"Dakota, Minnesota, US",8450.402195,1.075743366
Minnesota,US,02/03/2021 5:23,44.02238415,-92.86244324,1521,4,0,1517,"Dodge, Minnesota, US",7265.692175,0.262984878
Minnesota,US,02/03/2021 5:23,45.93348491,-95.45335469,3925,68,0,3857,"Douglas, Minnesota, US",10290.76322,1.732484076
Minnesota,US,02/03/2021 5:23,43.67381499,-93.94787458,1229,17,0,1212,"Faribault, Minnesota, US",9001.684611,1.383238405
Minnesota,US,02/03/2021 5:23,43.67394126,-92.08980382,1372,8,0,1364,"Fillmore, Minnesota, US",6512.555181,0.583090379
Minnesota,US,02/03/2021 5:23,43.67385583,-93.34884422,2805,23,0,2782,"Freeborn, Minnesota, US",9263.234371,0.819964349
Minnesota,US,02/03/2021 5:23,44.40849741,-92.7234195,3855,68,0,3787,"Goodhue, Minnesota, US",8318.946914,1.763942931
Minnesota,US,02/03/2021 5:23,45.93424769,-96.01139609,491,8,0,483,"Grant, Minnesota, US",8221.701273,1.629327902
Minnesota,US,02/03/2021 5:23,45.00761521,-93.47694895,100680,1585,0,99095,"Hennepin, Minnesota, US",7953.592981,1.574294795
Minnesota,US,02/03/2021 5:23,43.67129565,-91.49143057,1573,14,0,1559,"Houston, Minnesota, US",8456.989247,0.890019072
Minnesota,US,02/03/2021 5:23,47.10778564,-94.91693868,1606,40,0,1566,"Hubbard, Minnesota, US",7472.895631,2.490660025
Minnesota,US,02/03/2021 5:23,45.56181234,-93.29487636,3057,54,0,3003,"Isanti, Minnesota, US",7530.298552,1.766437684
Minnesota,US,02/03/2021 5:23,47.51009045,-93.63092229,3127,46,0,3081,"Itasca, Minnesota, US",6928.872147,1.471058523
Minnesota,US,02/03/2021 5:23,43.67423373,-95.15398258,935,10,0,925,"Jackson, Minnesota, US",9496.242129,1.069518717
Minnesota,US,02/03/2021 5:23,45.9459309,-93.29275192,1074,19,0,1055,"Kanabec, Minnesota, US",6574.0344,1.769087523
Minnesota,US,02/03/2021 5:23,45.1526059,-95.00586446,5794,74,0,5720,"Kandiyohi, Minnesota, US",13412.34751,1.277183293
Minnesota,US,02/03/2021 5:23,48.77754106,-96.78317184,408,21,0,387,"Kittson, Minnesota, US",9492.787343,5.147058824
Minnesota,US,02/03/2021 5:23,48.24539665,-93.78352843,618,11,0,607,"Koochiching, Minnesota, US",5053.561207,1.779935275
Minnesota,US,02/03/2021 5:23,44.9973857,-96.17488219,683,16,0,667,"Lac qui Parle, Minnesota, US",10312.54718,2.342606149
Minnesota,US,02/03/2021 5:23,47.64270764,-91.44557998,737,18,0,719,"Lake, Minnesota, US",6926.040786,2.442333786
Minnesota,US,02/03/2021 5:23,48.77217001,-94.90274472,219,1,0,218,"Lake of the Woods, Minnesota, US",5855.614973,0.456621005
Minnesota,US,02/03/2021 5:23,44.37136597,-93.72844721,2350,20,0,2330,"Le Sueur, Minnesota, US",8135.147298,0.85106383
Minnesota,US,02/03/2021 5:23,44.41311883,-96.26688165,506,2,0,504,"Lincoln, Minnesota, US",8973.222203,0.395256917
Minnesota,US,02/03/2021 5:23,44.41327865,-95.83806103,3130,44,0,3086,"Lyon, Minnesota, US",12287.03776,1.405750799
Minnesota,US,02/03/2021 5:23,47.32557075,-95.80921485,441,7,0,434,"Mahnomen, Minnesota, US",7979.012122,1.587301587
Minnesota,US,02/03/2021 5:23,48.35825983,-96.37017407,778,15,0,763,"Marshall, Minnesota, US",8333.333333,1.928020566
Minnesota,US,02/03/2021 5:23,43.67429718,-94.55099908,1893,28,0,1865,"Martin, Minnesota, US",9617.436366,1.47913365
Minnesota,US,02/03/2021 5:23,44.82367677,-94.27287017,3393,49,0,3344,"McLeod, Minnesota, US",9453.096704,1.44414972
Minnesota,US,02/03/2021 5:23,45.12328869,-94.52839455,2074,34,0,2040,"Meeker, Minnesota, US",8931.185944,1.639344262
Minnesota,US,02/03/2021 5:23,45.93705297,-93.63236823,2272,47,0,2225,"Mille Lacs, Minnesota, US",8646.344712,2.068661972
Minnesota,US,02/03/2021 5:23,46.01265363,-94.27341528,3242,47,0,3195,"Morrison, Minnesota, US",9710.657162,1.449722394
Minnesota,US,02/03/2021 5:23,43.67142874,-92.75234549,4041,31,0,4010,"Mower, Minnesota, US",10086.86536,0.767136847
Minnesota,US,02/03/2021 5:23,44.02216709,-95.76328482,943,8,0,935,"Murray, Minnesota, US",11508.4208,0.84835631
Minnesota,US,02/03/2021 5:23,44.35291112,-94.24710352,2581,41,0,2540,"Nicollet, Minnesota, US",7530.489584,1.588531577
Minnesota,US,02/03/2021 5:23,43.67434621,-95.75329576,3868,47,0,3821,"Nobles, Minnesota, US",17883.39729,1.215098242
Minnesota,US,02/03/2021 5:23,47.32628443,-96.45620947,476,8,0,468,"Norman, Minnesota, US",7466.666667,1.680672269
Minnesota,US,02/03/2021 5:23,44.00374114,-92.40209944,11779,88,0,11691,"Olmsted, Minnesota, US",7441.263985,0.747092283
Minnesota,US,02/03/2021 5:23,46.40846929,-95.70835255,4818,70,0,4748,"Otter Tail, Minnesota, US",8201.409458,1.452885015
Minnesota,US,02/03/2021 5:23,48.06642577,-96.0370814,1341,16,0,1325,"Pennington, Minnesota, US",9497.83979,1.193139448
Minnesota,US,02/03/2021 5:23,46.12105238,-92.74070188,2820,16,0,2804,"Pine, Minnesota, US",9533.790865,0.567375887
Minnesota,US,02/03/2021 5:23,44.02301619,-96.25841142,1014,24,0,990,"Pipestone, Minnesota, US",11111.11111,2.366863905
Minnesota,US,02/03/2021 5:23,47.77372465,-96.40134647,3427,62,0,3365,"Polk, Minnesota, US",10926.53998,1.809162533
Minnesota,US,02/03/2021 5:23,45.58606667,-95.44451209,802,5,0,797,"Pope, Minnesota, US",7129.522624,0.623441397
Minnesota,US,02/03/2021 5:23,45.01625271,-93.09872295,43047,801,0,42246,"Ramsey, Minnesota, US",7822.161975,1.860756847
Minnesota,US,02/03/2021 5:23,47.87197525,-96.09561104,362,5,0,357,"Red Lake, Minnesota, US",8927.250308,1.38121547
Minnesota,US,02/03/2021 5:23,44.40555844,-95.25207021,1470,27,0,1443,"Redwood, Minnesota, US",9690.177983,1.836734694
Minnesota,US,02/03/2021 5:23,44.72836381,-94.94553734,1495,40,0,1455,"Renville, Minnesota, US",10276.32664,2.675585284
Minnesota,US,02/03/2021 5:23,44.3543376,-93.29658715,6700,91,0,6609,"Rice, Minnesota, US",10004.18085,1.358208955
Minnesota,US,02/03/2021 5:23,43.67482683,-96.25296832,1157,14,0,1143,"Rock, Minnesota, US",12420.82662,1.210025929
Minnesota,US,02/03/2021 5:23,48.77501878,-95.81079919,1802,17,0,1785,"Roseau, Minnesota, US",11882.62446,0.943396226
Minnesota,US,02/03/2021 5:23,44.6490231,-93.53340251,13273,107,0,13166,"Scott, Minnesota, US",8907.276546,0.806147819
Minnesota,US,02/03/2021 5:23,45.44447208,-93.77617511,8715,72,0,8643,"Sherburne, Minnesota, US",8962.545507,0.82616179
Minnesota,US,02/03/2021 5:23,44.5796592,-94.23164924,1173,10,0,1163,"Sibley, Minnesota, US",7891.019173,0.852514919
Minnesota,US,02/03/2021 5:23,47.6048407,-92.46879855,14794,262,0,14532,"St. Louis, Minnesota, US",7431.556739,1.770988238
Minnesota,US,02/03/2021 5:23,45.55192576,-94.61078221,18723,201,0,18522,"Stearns, Minnesota, US",11623.77774,1.073545906
Minnesota,US,02/03/2021 5:23,44.02240351,-93.22627088,2997,11,0,2986,"Steele, Minnesota, US",8177.576469,0.3670337
Minnesota,US,02/03/2021 5:23,45.58613007,-96.00163705,741,8,0,733,"Stevens, Minnesota, US",7557.368689,1.079622132
Minnesota,US,02/03/2021 5:23,45.2829032,-95.68264092,879,18,0,861,"Swift, Minnesota, US",9486.293978,2.04778157
Minnesota,US,02/03/2021 5:23,46.06996226,-94.89785296,2478,30,0,2448,"Todd, Minnesota, US",10047.03211,1.210653753
Minnesota,US,02/03/2021 5:23,45.77298854,-96.47062949,305,5,0,300,"Traverse, Minnesota, US",9358.698987,1.639344262
Minnesota,US,02/03/2021 5:23,,,479,68,0,411,"Unassigned, Minnesota, US",,14.19624217
Minnesota,US,02/03/2021 5:23,44.28424356,-92.23121312,1862,3,0,1859,"Wabasha, Minnesota, US",8609.60836,0.161117078
Minnesota,US,02/03/2021 5:23,46.58589171,-94.96968506,1309,20,0,1289,"Wadena, Minnesota, US",9567.31472,1.527883881
Minnesota,US,02/03/2021 5:23,44.02211116,-93.58720034,2089,17,0,2072,"Waseca, Minnesota, US",11223.94154,0.813786501
Minnesota,US,02/03/2021 5:23,45.03864533,-92.88429635,22065,255,0,21810,"Washington, Minnesota, US",8407.636031,1.155676411
Minnesota,US,02/03/2021 5:23,43.97823903,-94.61413846,1172,8,0,1164,"Watonwan, Minnesota, US",10755.25374,0.682593857
Minnesota,US,02/03/2021 5:23,46.35721532,-96.4684375,671,10,0,661,"Wilkin, Minnesota, US",10810.37538,1.490312966
Minnesota,US,02/03/2021 5:23,43.98772283,-91.78081305,4180,49,0,4131,"Winona, Minnesota, US",8279.851042,1.172248804
Minnesota,US,02/03/2021 5:23,45.17297924,-93.96234781,12517,115,0,12402,"Wright, Minnesota, US",9045.578384,0.918750499
Minnesota,US,02/03/2021 5:23,44.71710183,-95.86842453,976,17,0,959,"Yellow Medicine, Minnesota, US",10052.52858,1.741803279
Mississippi,US,02/03/2021 5:23,31.47669768,-91.35326037,2343,77,0,2266,"Adams, Mississippi, US",7633.662399,3.286384977
Mississippi,US,02/03/2021 5:23,34.88084463,-88.57996173,2918,61,0,2857,"Alcorn, Mississippi, US",7896.517198,2.090472927
Mississippi,US,02/03/2021 5:23,31.17467303,-90.80501621,1115,33,0,1082,"Amite, Mississippi, US",9067.252175,2.959641256
Mississippi,US,02/03/2021 5:23,33.08658803,-89.57838564,2065,69,0,1996,"Attala, Mississippi, US",11362.38583,3.341404358
Mississippi,US,02/03/2021 5:23,34.81681228,-89.18945516,933,24,0,909,"Benton, Mississippi, US",11296.76716,2.572347267
Mississippi,US,02/03/2021 5:23,33.79696941,-90.87372121,4609,123,0,4486,"Bolivar, Mississippi, US",15048.3218,2.66869169
Mississippi,US,02/03/2021 5:23,33.93683395,-89.33686647,1578,28,0,1550,"Calhoun, Mississippi, US",10988.09275,1.774397972
Mississippi,US,02/03/2021 5:23,33.44834567,-89.91994479,1182,25,0,1157,"Carroll, Mississippi, US",11882.97979,2.115059222
Mississippi,US,02/03/2021 5:23,33.91983202,-88.9481545,2011,51,0,1960,"Chickasaw, Mississippi, US",11758.17108,2.536051716
Mississippi,US,02/03/2021 5:23,33.34598242,-89.24809382,695,16,0,679,"Choctaw, Mississippi, US",8465.286236,2.302158273
Mississippi,US,02/03/2021 5:23,31.97061673,-90.90702196,984,29,0,955,"Claiborne, Mississippi, US",10947.93057,2.947154472
Mississippi,US,02/03/2021 5:23,32.04158545,-88.6889622,1693,71,0,1622,"Clarke, Mississippi, US",10893.76488,4.193738925
Mississippi,US,02/03/2021 5:23,33.65358105,-88.77784255,1791,50,0,1741,"Clay, Mississippi, US",9272.106026,2.79173646
Mississippi,US,02/03/2021 5:23,34.22772299,-90.60415045,2775,68,0,2707,"Coahoma, Mississippi, US",12542.93979,2.45045045
Mississippi,US,02/03/2021 5:23,31.86977774,-90.44565118,2778,57,0,2721,"Copiah, Mississippi, US",9898.450027,2.051835853
Mississippi,US,02/03/2021 5:23,31.63225413,-89.55389939,2488,79,0,2409,"Covington, Mississippi, US",13350.5044,3.175241158
Mississippi,US,02/03/2021 5:23,34.87625235,-89.99091418,19672,230,0,19442,"DeSoto, Mississippi, US",10636.67577,1.169174461
Mississippi,US,02/03/2021 5:23,31.18961454,-89.25832496,7208,136,0,7072,"Forrest, Mississippi, US",9623.883467,1.886792453
Mississippi,US,02/03/2021 5:23,31.47786634,-90.89672989,761,19,0,742,"Franklin, Mississippi, US",9866.459225,2.496714849
Mississippi,US,02/03/2021 5:23,30.86259065,-88.64436789,2317,45,0,2272,"George, Mississippi, US",9457.142857,1.942166595
Mississippi,US,02/03/2021 5:23,31.21444233,-88.63922281,1276,33,0,1243,"Greene, Mississippi, US",9392.021198,2.586206897
Mississippi,US,02/03/2021 5:23,33.77036166,-89.80245083,2473,77,0,2396,"Grenada, Mississippi, US",11913.47914,3.113627173
Mississippi,US,02/03/2021 5:23,30.41830223,-89.48851033,3473,74,0,3399,"Hancock, Mississippi, US",7291.316762,2.130722718
Mississippi,US,02/03/2021 5:23,30.51359752,-89.12467576,16710,278,0,16432,"Harrison, Mississippi, US",8030.565167,1.663674446
Mississippi,US,02/03/2021 5:23,32.2656285,-90.44435448,18799,386,0,18413,"Hinds, Mississippi, US",8108.609386,2.053300707
Mississippi,US,02/03/2021 5:23,33.12345854,-90.08923538,1822,70,0,1752,"Holmes, Mississippi, US",10711.34627,3.841931943
Mississippi,US,02/03/2021 5:23,33.12825718,-90.52252707,928,27,0,901,"Humphreys, Mississippi, US",11507.93651,2.909482759
Mississippi,US,02/03/2021 5:23,32.72531359,-90.97392828,167,6,0,161,"Issaquena, Mississippi, US",12584.77769,3.592814371
Mississippi,US,02/03/2021 5:23,34.27993475,-88.3606733,2899,75,0,2824,"Itawamba, Mississippi, US",12394.18555,2.587099
Mississippi,US,02/03/2021 5:23,30.54020656,-88.64184064,12592,226,0,12366,"Jackson, Mississippi, US",8767.764262,1.794790343
Mississippi,US,02/03/2021 5:23,32.01922104,-89.11786866,2134,45,0,2089,"Jasper, Mississippi, US",13025.69737,2.108716026
Mississippi,US,02/03/2021 5:23,31.73397872,-91.03764977,625,27,0,598,"Jefferson, Mississippi, US",8941.344778,4.32
Mississippi,US,02/03/2021 5:23,31.56884708,-89.8267099,1017,31,0,986,"Jefferson Davis, Mississippi, US",9139.108555,3.048180924
Mississippi,US,02/03/2021 5:23,31.62257767,-89.168969,7962,146,0,7816,"Jones, Mississippi, US",11691.97333,1.833710123
Mississippi,US,02/03/2021 5:23,32.75462946,-88.64105766,902,23,0,879,"Kemper, Mississippi, US",9258.87908,2.549889135
Mississippi,US,02/03/2021 5:23,34.35687874,-89.48490961,5733,113,0,5620,"Lafayette, Mississippi, US",10612.93249,1.971044828
Mississippi,US,02/03/2021 5:23,31.20572971,-89.5077704,5880,80,0,5800,"Lamar, Mississippi, US",9282.793679,1.360544218
Mississippi,US,02/03/2021 5:23,32.40419769,-88.66229662,6833,226,0,6607,"Lauderdale, Mississippi, US",9218.212479,3.307478414
Mississippi,US,02/03/2021 5:23,31.55147224,-90.10841127,1203,21,0,1182,"Lawrence, Mississippi, US",9558.239314,1.74563591
Mississippi,US,02/03/2021 5:23,32.7536828,-89.52402044,2524,71,0,2453,"Leake, Mississippi, US",11076.97709,2.812995246
Mississippi,US,02/03/2021 5:23,34.2918775,-88.68149954,9687,160,0,9527,"Lee, Mississippi, US",11338.31172,1.651698152
Mississippi,US,02/03/2021 5:23,33.55545125,-90.29900733,3375,118,0,3257,"Leflore, Mississippi, US",11975.30426,3.496296296
Mississippi,US,02/03/2021 5:23,31.53288662,-90.45391915,3541,102,0,3439,"Lincoln, Mississippi, US",10368.04966,2.88054222
Mississippi,US,02/03/2021 5:23,33.47386518,-88.4419153,6022,137,0,5885,"Lowndes, Mississippi, US",10277.32742,2.274991697
Mississippi,US,02/03/2021 5:23,32.63389156,-90.03513564,9457,199,0,9258,"Madison, Mississippi, US",8898.863294,2.104261394
Mississippi,US,02/03/2021 5:23,31.23132643,-89.8209217,2526,78,0,2448,"Marion, Mississippi, US",10279.57514,3.087885986
Mississippi,US,02/03/2021 5:23,34.76216286,-89.50299462,4031,92,0,3939,"Marshall, Mississippi, US",11421.20474,2.282312081
Mississippi,US,02/03/2021 5:23,33.89236763,-88.4808438,3989,126,0,3863,"Monroe, Mississippi, US",11315.67003,3.158686388
Mississippi,US,02/03/2021 5:23,33.49419589,-89.61729103,1224,38,0,1186,"Montgomery, Mississippi, US",12521.73913,3.104575163
Mississippi,US,02/03/2021 5:23,32.75339664,-89.11726492,3807,168,0,3639,"Neshoba, Mississippi, US",13074.38698,4.412923562
Mississippi,US,02/03/2021 5:23,32.40021118,-89.11843336,2296,52,0,2244,"Newton, Mississippi, US",10923.96993,2.264808362
Mississippi,US,02/03/2021 5:23,33.11009499,-88.56949061,1228,29,0,1199,"Noxubee, Mississippi, US",11788.42277,2.361563518
Mississippi,US,02/03/2021 5:23,33.42491685,-88.87905132,4413,93,0,4320,"Oktibbeha, Mississippi, US",8899.509952,2.107409925
Mississippi,US,02/03/2021 5:23,34.36398677,-89.95064249,4303,94,0,4209,"Panola, Mississippi, US",12584.81516,2.184522426
Mississippi,US,02/03/2021 5:23,30.77090935,-89.58677275,4167,130,0,4037,"Pearl River, Mississippi, US",7503.376249,3.11975042
Mississippi,US,02/03/2021 5:23,31.17161885,-88.99281835,1216,34,0,1182,"Perry, Mississippi, US",10156.18475,2.796052632
Mississippi,US,02/03/2021 5:23,31.17507789,-90.40392572,3001,95,0,2906,"Pike, Mississippi, US",7638.464671,3.165611463
Mississippi,US,02/03/2021 5:23,34.226046,-89.03636807,4088,69,0,4019,"Pontotoc, Mississippi, US",12705.91161,1.687866928
Mississippi,US,02/03/2021 5:23,34.61810501,-88.51986294,2697,58,0,2639,"Prentiss, Mississippi, US",10733.90114,2.150537634
Mississippi,US,02/03/2021 5:23,34.25157572,-90.28908,771,14,0,757,"Quitman, Mississippi, US",11351.59011,1.815823606
Mississippi,US,02/03/2021 5:23,32.26469147,-89.94537876,12685,264,0,12421,"Rankin, Mississippi, US",8169.587367,2.081198266
Mississippi,US,02/03/2021 5:23,32.4067041,-89.53789439,2938,70,0,2868,"Scott, Mississippi, US",10446.59366,2.382573179
Mississippi,US,02/03/2021 5:23,32.88149103,-90.8159538,488,17,0,471,"Sharkey, Mississippi, US",11293.68202,3.483606557
Mississippi,US,02/03/2021 5:23,31.91282117,-89.91716179,2748,78,0,2670,"Simpson, Mississippi, US",10308.35021,2.838427948
Mississippi,US,02/03/2021 5:23,32.01744532,-89.50644846,1527,31,0,1496,"Smith, Mississippi, US",9594.119125,2.030124427
Mississippi,US,02/03/2021 5:23,30.79187949,-89.11547539,1724,29,0,1695,"Stone, Mississippi, US",9402.268761,1.682134571
Mississippi,US,02/03/2021 5:23,33.60192578,-90.58882684,3183,86,0,3097,"Sunflower, Mississippi, US",12676.22461,2.701853597
Mississippi,US,02/03/2021 5:23,33.95339918,-90.1729398,1705,39,0,1666,"Tallahatchie, Mississippi, US",12347.02006,2.287390029
Mississippi,US,02/03/2021 5:23,34.65133709,-89.94485778,3024,74,0,2950,"Tate, Mississippi, US",10677.58907,2.447089947
Mississippi,US,02/03/2021 5:23,34.76872156,-88.90988194,2787,65,0,2722,"Tippah, Mississippi, US",12659.55031,2.332256907
Mississippi,US,02/03/2021 5:23,34.74023475,-88.23917219,2123,65,0,2058,"Tishomingo, Mississippi, US",10952.89687,3.061705134
Mississippi,US,02/03/2021 5:23,34.64967704,-90.37481167,990,23,0,967,"Tunica, Mississippi, US",10278.2392,2.323232323
Mississippi,US,02/03/2021 5:23,,,0,0,0,0,"Unassigned, Mississippi, US",,
Mississippi,US,02/03/2021 5:23,34.49162015,-89.00776006,3953,74,0,3879,"Union, Mississippi, US",13718.54937,1.871995952
Mississippi,US,02/03/2021 5:23,31.14971548,-90.10446654,1241,40,0,1201,"Walthall, Mississippi, US",8686.826263,3.223207091
Mississippi,US,02/03/2021 5:23,32.35810271,-90.83352619,4129,114,0,4015,"Warren, Mississippi, US",9098.521408,2.76095907
Mississippi,US,02/03/2021 5:23,33.28392041,-90.94196237,5218,130,0,5088,"Washington, Mississippi, US",11883.6685,2.491376006
Mississippi,US,02/03/2021 5:23,31.64135687,-88.69573913,2538,41,0,2497,"Wayne, Mississippi, US",12574.93931,1.615445232
Mississippi,US,02/03/2021 5:23,33.61300486,-89.28392912,1106,30,0,1076,"Webster, Mississippi, US",11415.00671,2.712477396
Mississippi,US,02/03/2021 5:23,31.16078225,-91.31018819,624,26,0,598,"Wilkinson, Mississippi, US",7230.590962,4.166666667
Mississippi,US,02/03/2021 5:23,33.08747908,-89.03391385,2216,75,0,2141,"Winston, Mississippi, US",12341.96603,3.384476534
Mississippi,US,02/03/2021 5:23,34.02824175,-89.7076205,1448,36,0,1412,"Yalobusha, Mississippi, US",11959.03535,2.486187845
Mississippi,US,02/03/2021 5:23,32.77890365,-90.39656148,2892,62,0,2830,"Yazoo, Mississippi, US",9740.653419,2.14384509
Missouri,US,02/03/2021 5:23,40.19058551,-92.60078167,2076,16,0,2060,"Adair, Missouri, US",8191.611096,0.770712909
Missouri,US,02/03/2021 5:23,39.98492163,-94.80163024,1284,17,0,1267,"Andrew, Missouri, US",7249.322493,1.323987539
Missouri,US,02/03/2021 5:23,40.43238737,-95.42970639,290,6,0,284,"Atchison, Missouri, US",5638.732257,2.068965517
